,tconst,ordering_x,nconst_x,category_x,job_x,characters_x,titleType_x,primaryTitle_x,originalTitle_x,isAdult_x,startYear_x,endYear_x,runtimeMinutes_x,genres_x,primaryName_x,birthYear_x,deathYear_x,primaryProfession_x,knownForTitles_x,ordering_y,nconst_y,category_y,job_y,characters_y,titleType_y,primaryTitle_y,originalTitle_y,isAdult_y,startYear_y,endYear_y,runtimeMinutes_y,genres_y,primaryName_y,birthYear_y,deathYear_y,primaryProfession_y,knownForTitles_y
437,tt0469641,1,nm0000115,actor,,"[""John McLoughlin""]",movie,World Trade Center,World Trade Center,0.0,2006.0,,129,"Drama,History,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0350454,actress,,"[""Allison Jimeno""]",movie,World Trade Center,World Trade Center,0.0,2006.0,,129,"Drama,History,Thriller",Maggie Gyllenhaal,1977,,"actress,producer,soundtrack","tt0468569,tt1263670,tt0274812,tt1605717"
438,tt0469641,1,nm0000115,actor,,"[""John McLoughlin""]",movie,World Trade Center,World Trade Center,0.0,2006.0,,129,"Drama,History,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",5,nm0000231,director,,,movie,World Trade Center,World Trade Center,0.0,2006.0,,129,"Drama,History,Thriller",Oliver Stone,1946,,"director,producer,writer","tt0102138,tt0346491,tt0096969,tt0091763"
439,tt0469641,1,nm0000115,actor,,"[""John McLoughlin""]",movie,World Trade Center,World Trade Center,0.0,2006.0,,129,"Drama,History,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",6,nm0075696,writer,written by,,movie,World Trade Center,World Trade Center,0.0,2006.0,,129,"Drama,History,Thriller",Andrea Berloff,,,"writer,actress,producer","tt5822564,tt0469641,tt3647498,tt1398426"
440,tt0469641,1,nm0000115,actor,,"[""John McLoughlin""]",movie,World Trade Center,World Trade Center,0.0,2006.0,,129,"Drama,History,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",7,nm2225418,writer,true story,,movie,World Trade Center,World Trade Center,0.0,2006.0,,129,"Drama,History,Thriller",John McLoughlin,1953,,writer,"tt0469641,tt0949808,tt0949829,tt0976096"
441,tt0469641,1,nm0000115,actor,,"[""John McLoughlin""]",movie,World Trade Center,World Trade Center,0.0,2006.0,,129,"Drama,History,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",8,nm2228493,writer,true story,,movie,World Trade Center,World Trade Center,0.0,2006.0,,129,"Drama,History,Thriller",Donna McLoughlin,,,writer,"tt0949829,tt0469641,tt0976096"
442,tt0469641,1,nm0000115,actor,,"[""John McLoughlin""]",movie,World Trade Center,World Trade Center,0.0,2006.0,,129,"Drama,History,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",9,nm2223804,writer,true story,,movie,World Trade Center,World Trade Center,0.0,2006.0,,129,"Drama,History,Thriller",William Jimeno,1967,,"actor,writer","tt0949829,tt0469641,tt3161990,tt6039872"
443,tt0805631,4,nm0000115,self,,"[""Himself""]",movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",1,nm1180192,self,,"[""Himself""]",movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Tim Armstrong,1965,,"soundtrack,actor,composer","tt0455967,tt0138510,tt0245803,tt0398017"
444,tt0805631,4,nm0000115,self,,"[""Himself""]",movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",2,nm0057113,actor,,,movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Dicky Barrett,1964,,"soundtrack,actor,miscellaneous","tt0838283,tt0118842,tt0119345,tt0112697"
445,tt0805631,4,nm0000115,self,,"[""Himself""]",movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",3,nm0121643,self,,"[""Himself""]",movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Clem Burke,1954,,"actor,soundtrack,music_department","tt0086203,tt0087995,tt1730294,tt2312718"
446,tt0805631,4,nm0000115,self,,"[""Himself""]",movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0000115,self,,"[""Himself""]",movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705"
447,tt0805631,4,nm0000115,self,,"[""Himself""]",movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",5,nm1023596,director,,,movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Mandy Stein,1975,,"producer,director,camera_department","tt0363223,tt2243163,tt1395164,tt0483836"
448,tt0805631,4,nm0000115,self,,"[""Himself""]",movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",6,nm0216977,producer,producer,,movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Jonathan Del Gatto,,,"director,editor,editorial_department","tt4849844,tt2437626,tt1059887,tt0961073"
449,tt0805631,4,nm0000115,self,,"[""Himself""]",movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",7,nm0743781,producer,producer,,movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Rick Ross,,,producer,"tt0805631,tt1401581,tt0405496"
450,tt0805631,4,nm0000115,self,,"[""Himself""]",movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",8,nm0685297,cinematographer,,,movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",John Pirozzi,,,"camera_department,cinematographer,director","tt0088680,tt0426883,tt0103759,tt0171804"
451,tt0805631,4,nm0000115,self,,"[""Himself""]",movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",9,nm1384065,editor,,,movie,Too Tough to Die: A Tribute to Johnny Ramone,Too Tough to Die: A Tribute to Johnny Ramone,0.0,2006.0,,80,"Documentary,Music",Rebecca Beluk,,,"editorial_department,editor,actress","tt0368844,tt2380009,tt1340469,tt3157738"
452,tt0450345,1,nm0000115,actor,,"[""Edward Malus""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",10,nm0503592,producer,producer,,movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Avi Lerner,1947,,"producer,executive,casting_director","tt3014866,tt0450232,tt1971325,tt1846589"
453,tt0450345,1,nm0000115,actor,,"[""Edward Malus""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",1,nm0000115,actor,,"[""Edward Malus""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705"
454,tt0450345,1,nm0000115,actor,,"[""Edward Malus""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",2,nm0000995,actress,,"[""Sister SummersIsle""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Ellen Burstyn,1932,,"actress,producer,soundtrack","tt0180093,tt0071115,tt0067328,tt0070047"
455,tt0450345,1,nm0000115,actor,,"[""Edward Malus""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",3,nm0005447,actress,,"[""Sister Honey""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Leelee Sobieski,1983,,"actress,producer","tt0460780,tt0411061,tt0206314,tt0151738"
456,tt0450345,1,nm0000115,actor,,"[""Edward Malus""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0063571,actress,,"[""Sister Willow Woodward""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Kate Beahan,1974,,"actress,assistant_director,miscellaneous","tt0242653,tt0408790,tt0221073,tt0450345"
457,tt0450345,1,nm0000115,actor,,"[""Edward Malus""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",5,nm0001438,director,,,movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Neil LaBute,1963,,"writer,producer,director","tt5811556,tt0171580,tt0450345,tt0119361"
458,tt0450345,1,nm0000115,actor,,"[""Edward Malus""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",6,nm0787289,writer,,,movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Anthony Shaffer,1926,2001,"writer,miscellaneous","tt0069281,tt0068611,tt0070917,tt0857265"
459,tt0450345,1,nm0000115,actor,,"[""Edward Malus""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",7,nm0203246,producer,producer,,movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Boaz Davidson,1943,,"producer,writer,director","tt0079118,tt3014866,tt1764651,tt0450232"
460,tt0450345,1,nm0000115,actor,,"[""Edward Malus""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",8,nm0256542,producer,producer,,movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Randall Emmett,1971,,"producer,executive","tt4560436,tt1211956,tt1855199,tt0490215"
461,tt0450345,1,nm0000115,actor,,"[""Edward Malus""]",movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",9,nm0326496,producer,producer,,movie,The Wicker Man,The Wicker Man,0.0,2006.0,,102,"Horror,Mystery,Thriller",Norman Golightly,1972,,"producer,actor","tt0259324,tt0448011,tt0435705,tt0399295"
462,tt0429589,2,nm0000115,actor,,"[""Zoc""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",10,nm0593838,cinematographer,director of photography,,movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Ken Mitchroney,1958,,"art_department,director,animation_department","tt0198781,tt2262227,tt1490017,tt4624424"
463,tt0429589,2,nm0000115,actor,,"[""Zoc""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",1,nm0316079,actor,,"[""Stan Beals""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Paul Giamatti,1967,,"actor,producer,soundtrack","tt0305206,tt0352248,tt2024544,tt0375063"
464,tt0429589,2,nm0000115,actor,,"[""Zoc""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",2,nm0000115,actor,,"[""Zoc""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705"
465,tt0429589,2,nm0000115,actor,,"[""Zoc""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",3,nm0000210,actress,,"[""Hova""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Julia Roberts,1967,,"actress,producer,soundtrack","tt0100405,tt0119738,tt0195685,tt1322269"
466,tt0429589,2,nm0000115,actor,,"[""Zoc""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0000658,actress,,"[""Queen""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Meryl Streep,1949,,"actress,soundtrack,producer","tt1322269,tt0089755,tt0458352,tt0918927"
467,tt0429589,2,nm0000115,actor,,"[""Zoc""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",5,nm0204884,director,,,movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",John A. Davis,1961,,"writer,producer,director","tt0268397,tt0429589,tt0337714,tt0320808"
468,tt0429589,2,nm0000115,actor,,"[""Zoc""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",6,nm1752042,writer,book,,movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",John Nickle,,,writer,tt0429589
469,tt0429589,2,nm0000115,actor,,"[""Zoc""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",7,nm0324556,producer,producer,,movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Gary Goetzman,1952,,"producer,actor,music_department","tt0338348,tt0795421,tt0386117,tt0259446"
470,tt0429589,2,nm0000115,actor,,"[""Zoc""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",8,nm0000158,producer,producer,,movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Tom Hanks,1956,,"producer,actor,soundtrack","tt0094737,tt0109830,tt0162222,tt0120815"
471,tt0429589,2,nm0000115,actor,,"[""Zoc""]",movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",9,nm0002201,composer,,,movie,The Ant Bully,The Ant Bully,0.0,2006.0,,88,"Adventure,Animation,Comedy",John Debney,1956,,"music_department,composer,soundtrack","tt1228705,tt0335345,tt1485796,tt3040964"
472,tt0435705,1,nm0000115,actor,,"[""Cris Johnson""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",10,nm0307776,producer,producer,,movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Todd Garner,,,"producer,writer,actor","tt0316465,tt0356618,tt0267804,tt0435705"
473,tt0435705,1,nm0000115,actor,,"[""Cris Johnson""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",1,nm0000115,actor,,"[""Cris Johnson""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705"
474,tt0435705,1,nm0000115,actor,,"[""Cris Johnson""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",2,nm0000194,actress,,"[""Callie Ferris""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Julianne Moore,1960,,"actress,soundtrack,producer","tt0842926,tt3316960,tt2172584,tt0274558"
475,tt0435705,1,nm0000115,actor,,"[""Cris Johnson""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",3,nm0004754,actress,,"[""Liz Cooper""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Jessica Biel,1982,,"actress,producer,soundtrack","tt0443543,tt1386703,tt0324216,tt0435705"
476,tt0435705,1,nm0000115,actor,,"[""Cris Johnson""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0470981,actor,,"[""Mr. Smith""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Thomas Kretschmann,1962,,actor,"tt0187738,tt2395427,tt0318627,tt0360717"
477,tt0435705,1,nm0000115,actor,,"[""Cris Johnson""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",5,nm0848414,director,,,movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Lee Tamahori,1950,,"director,assistant_director,sound_department","tt0119051,tt0110729,tt0246460,tt0435705"
478,tt0435705,1,nm0000115,actor,,"[""Cris Johnson""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",6,nm0325778,writer,screenplay,,movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Gary Goldman,1953,,"writer,producer,miscellaneous","tt0435705,tt1386703,tt0090728,tt0100802"
479,tt0435705,1,nm0000115,actor,,"[""Cris Johnson""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",7,nm0378144,writer,screenplay,,movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Jonathan Hensleigh,1959,,"writer,director,producer","tt0120053,tt0120591,tt0330793,tt0112864"
480,tt0435705,1,nm0000115,actor,,"[""Cris Johnson""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",8,nm0076602,writer,screenplay,,movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Paul Bernbaum,1957,,"writer,producer,miscellaneous","tt0096607,tt0427969,tt0435705,tt0111937"
481,tt0435705,1,nm0000115,actor,,"[""Cris Johnson""]",movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",9,nm0001140,writer,"novel story ""The Golden Man""",,movie,Next,Next,0.0,2007.0,,96,"Action,Adventure,Crime",Philip K. Dick,1928,1982,writer,"tt0405296,tt0181689,tt0083658,tt0100802"
482,tt0465234,1,nm0000115,actor,,"[""Ben Gates""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",10,nm0744429,writer,story,,movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Terry Rossio,1960,,"writer,director,producer","tt0103639,tt0126029,tt0453467,tt0325980"
483,tt0465234,1,nm0000115,actor,,"[""Ben Gates""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",1,nm0000115,actor,,"[""Ben Gates""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705"
484,tt0465234,1,nm0000115,actor,,"[""Ben Gates""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",2,nm1208167,actress,,"[""Abigail Chase""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Diane Kruger,1976,,"actress,producer","tt5723272,tt0361748,tt0368891,tt1401152"
485,tt0465234,1,nm0000115,actor,,"[""Ben Gates""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",3,nm0058581,actor,,"[""Riley Poole""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Justin Bartha,1978,,"actor,producer,miscellaneous","tt0368891,tt0465234,tt1119646,tt0299930"
486,tt0465234,1,nm0000115,actor,,"[""Ben Gates""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",4,nm0000685,actor,,"[""Patrick Gates""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Jon Voight,1938,,"actor,producer,writer","tt0418279,tt0064665,tt0068473,tt0118615"
487,tt0465234,1,nm0000115,actor,,"[""Ben Gates""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",5,nm0005509,director,,,movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Jon Turteltaub,1963,,"producer,director,writer","tt0368891,tt0114924,tt0106611,tt0117333"
488,tt0465234,1,nm0000115,actor,,"[""Ben Gates""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",6,nm0926729,writer,screenplay,,movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Marianne Wibberley,1965,,"writer,producer,actress","tt0216216,tt0305357,tt0297181,tt0368891"
489,tt0465234,1,nm0000115,actor,,"[""Ben Gates""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",7,nm0926727,writer,screenplay,,movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Cormac Wibberley,1959,,"writer,producer","tt0297181,tt0368891,tt0305357,tt0216216"
490,tt0465234,1,nm0000115,actor,,"[""Ben Gates""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",8,nm0201304,writer,story,,movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Gregory Poirier,1961,,"writer,producer,director","tt0465234,tt0120036,tt1273678,tt1828246"
491,tt0465234,1,nm0000115,actor,,"[""Ben Gates""]",movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",9,nm0254645,writer,story,,movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0.0,2007.0,,124,"Action,Adventure,Family",Ted Elliott,1961,,"writer,producer,miscellaneous","tt0126029,tt1210819,tt0325980,tt0103639"
492,tt0259324,1,nm0000115,actor,,"[""Johnny Blaze"",""Ghost Rider""]",movie,Ghost Rider,Ghost Rider,0.0,2007.0,,114,"Action,Fantasy,Thriller",Nicolas Cage,1964,,"actor,producer,soundtrack","tt0119094,tt0117500,tt0113627,tt0435705",10,nm0002366,composer,,,movie,Ghost Rider,Ghost Rider,0.0,2007.0,,114,"Action,Fantasy,Thriller",Christopher Young,1957,,"composer,music_department,soundtrack","tt0244244,tt1127180,tt0137494,tt1922777"
